1	1
2	1
3	2
4	1
5	3
6	4
7	1
8	2
9	1
10	1
11	5
12	1
13	6
14	3
15	1
16	1
17	2
18	1
19	3
20	1
21	3
22	1
23	1
24	6
25	7
26	4
27	2
28	1
29	7
30	3
31	4
32	3
33	4
34	1
35	1
36	1
37	1
38	3
39	1
40	4
41	5
42	1
43	1
44	3
45	5
46	6
47	3
48	1
49	4
50	3
51	1
52	1
53	1
54	1
55	2
56	1
57	2
58	5
59	7
60	7
61	6
62	7
63	5
64	1
65	6
66	2
67	3
68	4
69	7
70	1
71	6
72	4
73	7
74	1
75	3
76	1
77	4
78	3
79	4
80	4
81	3
82	1
83	5
84	1
85	4
86	1
87	5
88	3
89	5
90	6
91	5
92	6
93	4
94	1
95	4
96	3
97	2
98	1
99	5
100	1
101	1
102	1
103	5
104	5
105	7
106	8
107	4
108	3
109	1
110	1
111	1
112	1
113	6
114	4
115	4
116	5
117	1
118	4
119	9
120	7
121	2
122	1
123	7
124	3
125	3
126	4
127	3
128	1
129	5
130	3
131	2
132	2
133	8
134	3
135	5
136	4
137	1
138	1
139	3
140	3
141	1
142	7
143	1
144	7
145	6
146	2
147	2
148	1
149	3
150	8
151	1
152	4
153	1
154	3
155	9
156	5
157	3
158	1
159	5
160	6
161	5
162	1
163	1
164	4
165	1
166	1
167	2
168	1
169	1
170	1
171	9
172	5
173	3
174	9
175	8
176	1
177	3
178	1
179	4
180	1
181	2
182	7
183	1
184	4
185	6
186	5
187	1
188	3
189	1
190	1
191	4
192	5
193	5
194	9
195	2
196	4
197	5
198	5
199	6
200	6
201	7
202	5
203	7
204	5
205	7
206	7
207	8
208	1
209	1
210	1
211	3
212	6
213	1
214	2
215	5
216	4
217	8
218	3
219	3
220	6
221	1
222	1
223	3
224	1
225	1
226	1
227	5
228	4
229	4
230	4
231	4
232	1
233	1
234	5
235	7
236	4
237	4
238	7
239	9
240	1
241	5
242	5
243	2
244	4
245	2
246	2
247	2
248	8
249	3
250	1
251	1
252	2
253	7
254	2
255	1
256	1
257	1
258	1
259	1
260	1
261	7
262	5
263	1
264	5
265	1
266	7
267	4
268	6
269	5
270	5
271	4
272	1
273	7
274	1
275	7
276	4
277	1
278	5
279	3
280	7
281	1
282	7
283	3
284	6
285	4
286	4
287	5
288	4
289	3
290	5
291	4
292	5
293	4
294	5
295	5
296	5
297	2
298	5
299	4
300	1
301	2
302	3
303	2
304	5
305	7
306	1
307	5
308	4
309	1
310	5
311	1
312	3
313	4
314	2
315	5
316	6
317	1
318	1
319	4
320	1
321	1
322	3
323	1
324	1
325	2
326	5
327	4
328	6
329	1
330	1
331	1
332	3
333	1
334	5
335	4
336	4
337	6
338	5
339	4
340	4
341	4
342	1
343	5
344	1
345	4
346	1
347	1
348	7
349	4
350	4
351	1
352	7
353	5
354	2
355	4
356	5
357	1
358	1
359	1
360	7
361	1
362	4
363	3
364	4
365	1
366	9
367	2
368	4
369	7
370	1
371	3
372	6
373	5
374	6
375	4
376	5
377	4
378	4
379	2
380	4
381	4
382	4
383	6
384	4
385	3
386	1
387	4
388	1
389	1
390	2
391	1
392	1
393	4
394	4
395	5
396	1
397	1
398	6
399	2
400	5
401	6
402	3
403	6
404	4
405	1
406	1
407	4
408	5
409	9
410	1
411	5
412	1
413	3
414	4
415	4
416	4
417	6
418	4
419	4
420	6
421	4
422	1
423	7
424	1
425	5
426	7
427	3
428	7
429	5
430	4
431	4
432	1
433	9
434	4
435	5
436	1
437	1
438	7
439	1
440	2
441	6
442	3
443	5
444	1
445	4
446	7
447	4
448	5
449	3
450	7
451	4
452	1
453	2
454	4
455	2
456	1
457	1
458	1
459	9
460	3
461	4
462	5
463	2
464	1
465	2
466	1
467	4
468	4
469	1
470	5
471	1
472	1
473	4
474	1
475	1
476	2
477	2
478	1
479	1
480	3
481	9
482	1
483	1
484	4
485	1
486	4
487	2
488	3
489	1
490	1
491	2
492	5
493	1
494	6
495	4
496	1
497	4
498	6
499	6
500	3
501	1
502	1
503	4
504	6
505	4
506	5
507	3
508	4
509	4
510	1
511	3
512	6
513	3
514	2
515	7
516	1
517	1
518	2
519	4
520	1
521	5
522	1
523	4
524	8
525	4
526	4
527	4
528	7
529	1
530	4
531	5
532	1
533	5
534	6
535	5
536	1
537	6
538	1
539	1
540	7
541	1
542	1
543	4
544	3
545	7
546	1
547	3
548	1
549	5
550	1
551	3
552	5
553	1
554	1
555	4
556	2
557	5
558	4
559	4
560	1
561	1
562	1
563	8
564	5
565	6
566	4
567	5
568	7
569	1
570	1
571	6
572	2
573	4
574	4
575	5
576	7
577	3
578	1
579	2
580	7
581	4
582	5
583	1
584	1
585	5
586	2
587	1
588	3
589	6
590	5
591	1
592	1
593	7
594	1
595	4
596	4
597	4
598	1
599	1
600	3
601	4
602	1
603	2
